,country,date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,stay_home_requirements,after_lockdown_start,stringency_index,language
861,JPN,2020-05-03,-0.3158704427480916,0.25290187786259544,1,1,47.22,Japanese
862,IND,2020-05-03,-0.5080974846625766,0.2757041717791411,3,1,96.3,Tamil
863,VNM,2020-05-03,0.17448702127659574,0.24353310638297873,0,1,76.85,Vietnamese
864,AUT,2020-05-03,-0.25222333333333335,0.3803311111111111,0,1,69.44,German
865,DEU,2020-05-03,-0.1714325,0.4295525,2,1,75.46,German
866,SRB,2020-05-03,-0.3937484,0.374354,3,1,96.3,Serbian
867,CHE,2020-05-03,-0.2371308,0.376846,1,1,69.44,German
868,JPN,2020-05-04,-0.36492568181818186,0.24645098484848482,1,1,47.22,Japanese
869,DEU,2020-05-04,-0.08605,0.2326675,2,1,71.76,German
870,CHE,2020-05-04,-0.12355600000000001,0.221572,1,1,69.44,German
871,SRB,2020-05-04,-0.2078804,0.24985759999999999,3,1,96.3,Serbian
872,IND,2020-05-04,-0.44165448012232417,0.22891831804281346,2,1,81.94,Tamil
873,VNM,2020-05-04,0.06025130496453901,0.22065868085106383,0,1,73.15,Vietnamese
874,AUT,2020-05-04,-0.06040555555555555,0.20062444444444444,0,1,69.44,German
875,JPN,2020-05-05,-0.334818937784522,0.2322846737481032,1,1,47.22,Japanese
876,DEU,2020-05-05,-0.0956425,0.23192374999999998,2,1,71.76,German
877,IND,2020-05-05,-0.4292830534351145,0.2315177709923664,2,1,81.94,Tamil
878,VNM,2020-05-05,0.036835063649222066,0.22791639321074963,0,1,73.15,Vietnamese
879,AUT,2020-05-05,-0.1075688888888889,0.23220222222222223,0,1,69.44,German
880,SRB,2020-05-05,-0.2115204,0.2386544,3,1,93.52,Serbian
881,CHE,2020-05-05,-0.1890456,0.2578892,1,1,69.44,German
882,VNM,2020-05-06,0.023115035360678927,0.2278700424328147,0,1,73.15,Vietnamese
883,AUT,2020-05-06,-0.07007111111111113,0.20346,0,1,69.44,German
884,SRB,2020-05-06,-0.2553028,0.27554839999999997,3,1,93.52,Serbian
885,DEU,2020-05-06,-0.0837425,0.222549375,0,1,66.2,German
886,CHE,2020-05-06,-0.14504039999999999,0.2306716,1,1,69.44,German
887,JPN,2020-05-06,-0.40870550613496937,0.2688913957055215,1,1,47.22,Japanese
888,IND,2020-05-06,-0.41323010802469134,0.22658935185185186,2,1,81.94,Tamil
889,VNM,2020-05-07,0.04417757790368272,0.22618747875354106,0,1,73.15,Vietnamese
890,JPN,2020-05-07,-0.18974788018433178,0.15725990783410138,1,1,47.22,Japanese
891,SRB,2020-05-07,-0.1277704,0.22145479999999998,1,1,86.11,Serbian
892,IND,2020-05-07,-0.42216313364055297,0.23040617511520736,2,1,81.94,Tamil
893,CHE,2020-05-07,-0.08182840000000001,0.2053484,1,1,69.44,German
894,AUT,2020-05-07,-0.07336888888888889,0.1902522222222222,0,1,69.44,German
895,DEU,2020-05-07,-0.08415625,0.214345625,0,1,64.35,German
896,DEU,2020-05-08,-0.10587875000000001,0.21517625,0,1,64.35,German
897,SRB,2020-05-08,-0.0335692,0.1838708,1,1,86.11,Serbian
898,CHE,2020-05-08,-0.1228252,0.2015452,1,1,69.44,German
899,IND,2020-05-08,-0.39498236923076924,0.21917883076923078,2,1,81.94,Tamil
900,VNM,2020-05-08,0.04565380480905233,0.22224893917963223,0,1,73.15,Vietnamese
901,AUT,2020-05-08,-0.07943333333333333,0.18275333333333332,0,1,69.44,German
902,JPN,2020-05-08,-0.17985050925925927,0.15033810185185184,1,1,47.22,Japanese
903,IND,2020-05-09,-0.4182378033794163,0.23059015360983104,2,1,81.94,Tamil
904,AUT,2020-05-09,-0.13943333333333333,0.22002333333333335,0,1,69.44,German
905,DEU,2020-05-09,-0.066384375,0.251716875,0,1,64.35,German
906,CHE,2020-05-09,-0.1443068,0.23494040000000002,1,1,69.44,German
907,JPN,2020-05-09,-0.23489764705882354,0.19472440422322776,1,1,47.22,Japanese
908,SRB,2020-05-09,-0.0339848,0.2043312,1,1,86.11,Serbian
909,VNM,2020-05-09,0.0415597304964539,0.23756373049645388,0,1,73.15,Vietnamese
910,VNM,2020-05-10,0.07826417021276595,0.24398378723404254,0,1,73.15,Vietnamese
911,DEU,2020-05-10,-0.0472475,0.36178375,0,1,64.35,German
912,AUT,2020-05-10,-0.16455777777777778,0.32052888888888886,0,1,69.44,German
913,IND,2020-05-10,-0.4486953076923077,0.25305966153846154,2,1,81.94,Tamil
914,SRB,2020-05-10,-0.052134,0.235792,1,1,86.11,Serbian
915,CHE,2020-05-10,-0.1720776,0.3344724,1,1,69.44,German
916,JPN,2020-05-10,-0.306875562403698,0.24557431432973803,1,1,47.22,Japanese
917,CHE,2020-05-11,-0.1156916,0.21845320000000001,1,1,58.33,German
918,DEU,2020-05-11,-0.106650625,0.248609375,0,1,64.35,German
919,SRB,2020-05-11,-0.028947599999999997,0.1821628,1,1,86.11,Serbian
920,JPN,2020-05-11,-0.14580943076923075,0.14974975384615385,1,1,47.22,Japanese
921,VNM,2020-05-11,0.09822280851063829,0.20460895035460994,0,1,73.15,Vietnamese
922,IND,2020-05-11,-0.3798180857580398,0.21186246554364474,2,1,81.94,Tamil
923,AUT,2020-05-11,-0.06466,0.20726444444444445,0,1,69.44,German
924,AUT,2020-05-12,-0.07213888888888889,0.21810444444444446,0,1,69.44,German
925,VNM,2020-05-12,0.09450049504950496,0.21234693069306929,0,1,73.15,Vietnamese
926,CHE,2020-05-12,-0.0894288,0.2062456,1,1,58.33,German
927,SRB,2020-05-12,-0.043433200000000005,0.1920552,1,1,86.11,Serbian
928,IND,2020-05-12,-0.3652545496183206,0.2122767022900763,2,1,81.94,Tamil
929,DEU,2020-05-12,-0.08394,0.23212875,0,1,64.35,German
930,JPN,2020-05-12,-0.13789893682588597,0.14743278890600925,1,1,47.22,Japanese
931,CHE,2020-05-13,-0.113408,0.22080719999999998,1,1,58.33,German
932,IND,2020-05-13,-0.35728830534351147,0.20379341984732824,2,1,81.94,Tamil
933,JPN,2020-05-13,-0.15078961538461538,0.1470375076923077,1,1,47.22,Japanese
934,SRB,2020-05-13,-0.0333076,0.1831932,1,1,86.11,Serbian
935,AUT,2020-05-13,-0.08364444444444445,0.21205444444444443,0,1,69.44,German
936,DEU,2020-05-13,-0.093238125,0.230424375,0,1,64.35,German
937,VNM,2020-05-13,0.059115657708628006,0.2125506930693069,0,1,73.15,Vietnamese
938,AUT,2020-05-14,-0.10968444444444445,0.20661333333333334,0,1,69.44,German
939,DEU,2020-05-14,-0.079923125,0.21804625,0,1,64.35,German
940,IND,2020-05-14,-0.36290080792682927,0.2084353048780488,2,1,81.94,Tamil
941,CHE,2020-05-14,-0.1124188,0.2100464,1,1,58.33,German
942,JPN,2020-05-14,-0.1461794224924012,0.14660910334346505,1,1,40.74,Japanese
943,VNM,2020-05-14,0.06577110325318246,0.21507200848656297,0,1,73.15,Vietnamese
944,SRB,2020-05-14,-0.0246076,0.1879976,1,1,86.11,Serbian
945,VNM,2020-05-15,0.06636936350777935,0.21085845827439886,0,1,69.44,Vietnamese
946,JPN,2020-05-15,-0.14936466153846154,0.14012887692307693,1,1,40.74,Japanese
947,IND,2020-05-15,-0.3413597709923664,0.20090581679389313,2,1,81.94,Tamil
948,DEU,2020-05-15,-0.081946875,0.21287125,0,1,64.35,German
949,CHE,2020-05-15,-0.135724,0.20171,1,1,58.33,German
950,AUT,2020-05-15,-0.1484011111111111,0.2132,0,1,65.74,German
951,SRB,2020-05-15,0.004765599999999999,0.1786936,1,1,86.11,Serbian
952,CHE,2020-05-16,-0.1396312,0.2243724,1,1,58.33,German
953,SRB,2020-05-16,0.015226,0.19502919999999999,1,1,86.11,Serbian
954,DEU,2020-05-16,-0.058768125,0.254671875,0,1,61.57,German
955,JPN,2020-05-16,-0.25548921296296295,0.2160531327160494,1,1,40.74,Japanese
956,VNM,2020-05-16,0.09051807092198581,0.22430165957446807,0,1,69.44,Vietnamese
957,AUT,2020-05-16,-0.15553,0.22455777777777777,0,1,64.35,German
958,IND,2020-05-16,-0.3505982290076336,0.2055392824427481,2,1,81.94,Tamil
959,SRB,2020-05-17,-0.036536400000000004,0.23779119999999998,1,1,51.85,Serbian
960,IND,2020-05-17,-0.3887527370030581,0.2289436391437309,2,1,81.94,Tamil
961,VNM,2020-05-17,0.11815458156028369,0.2346428085106383,0,1,69.44,Vietnamese
962,CHE,2020-05-17,-0.056386399999999996,0.3043532,1,1,58.33,German
963,JPN,2020-05-17,-0.20544466769706335,0.2085945595054096,1,1,40.74,Japanese
964,AUT,2020-05-17,-0.04324666666666667,0.30414111111111114,0,1,64.35,German
965,DEU,2020-05-17,-0.00559375,0.365006875,0,1,61.57,German
966,VNM,2020-05-18,0.10383519148936171,0.20329526241134752,0,1,69.44,Vietnamese
967,JPN,2020-05-18,-0.14708747663551403,0.15317104361370715,1,1,40.74,Japanese
968,IND,2020-05-18,-0.3157082774390244,0.18721265243902438,2,1,81.94,Tamil
969,CHE,2020-05-18,0.006287600000000001,0.1805948,1,1,58.33,German
970,DEU,2020-05-18,0.0006181250000000002,0.202661875,0,1,61.57,German
971,AUT,2020-05-18,0.07836444444444444,0.16421777777777777,0,1,67.13,German
972,SRB,2020-05-18,0.0035667999999999993,0.17492999999999997,1,1,51.85,Serbian
973,SRB,2020-05-19,-0.0486268,0.182668,1,1,51.85,Serbian
974,VNM,2020-05-19,0.07824038189533239,0.211424441301273,0,1,69.44,Vietnamese
975,JPN,2020-05-19,-0.15913299845440496,0.15756590417310665,1,1,40.74,Japanese
976,AUT,2020-05-19,0.03223888888888889,0.17608777777777776,0,1,67.13,German
977,CHE,2020-05-19,0.0137996,0.1764772,1,1,58.33,German
978,DEU,2020-05-19,-0.010578125,0.2024125,0,1,59.72,German
979,IND,2020-05-19,-0.3199061926605505,0.19117264525993885,2,1,81.94,Tamil
980,DEU,2020-05-20,0.044228750000000004,0.1868375,0,1,59.72,German
981,VNM,2020-05-20,0.06288752475247525,0.21313299858557286,0,1,69.44,Vietnamese
982,IND,2020-05-20,-0.32794603658536586,0.20346661585365852,2,1,81.94,Tamil
983,CHE,2020-05-20,0.0549128,0.1678212,1,1,58.33,German
984,AUT,2020-05-20,0.05208555555555556,0.16365,0,1,67.13,German
985,SRB,2020-05-20,-0.061826,0.19909759999999999,1,1,51.85,Serbian
986,JPN,2020-05-20,-0.14000783410138248,0.14421027649769586,1,1,40.74,Japanese
987,AUT,2020-05-21,-0.25374,0.28430555555555553,0,1,67.13,German
988,SRB,2020-05-21,-0.021995200000000003,0.189992,1,1,51.85,Serbian
989,IND,2020-05-21,-0.3358339356814702,0.20730050535987748,2,1,81.94,Tamil
990,JPN,2020-05-21,-0.13944095826893355,0.14528782071097374,1,1,40.74,Japanese
991,DEU,2020-05-21,-0.28969875,0.312061875,0,1,59.72,German
992,VNM,2020-05-21,0.07484809052333805,0.21392049504950497,0,1,69.44,Vietnamese
993,CHE,2020-05-21,-0.1503832,0.2754304,1,1,58.33,German
994,JPN,2020-05-22,-0.139217542503864,0.13747122102009274,1,1,40.74,Japanese
995,SRB,2020-05-22,0.0442424,0.1641324,1,1,49.07,Serbian
996,DEU,2020-05-22,-0.1299575,0.218831875,0,1,59.72,German
997,VNM,2020-05-22,0.0743642492917847,0.20988788951841358,0,1,69.44,Vietnamese
998,CHE,2020-05-22,-0.0391364,0.1780272,1,1,58.33,German
999,IND,2020-05-22,-0.3157884839203675,0.19589888208269526,2,1,81.94,Tamil
1000,AUT,2020-05-22,-0.03678666666666666,0.1679211111111111,0,1,67.13,German
1001,SRB,2020-05-23,0.0206616,0.18866879999999997,1,1,49.07,Serbian
1002,DEU,2020-05-23,-0.120825625,0.2755225,0,1,59.72,German
1003,VNM,2020-05-23,0.04821502840909091,0.23303535511363638,0,1,69.44,Vietnamese
1004,AUT,2020-05-23,-0.15111333333333332,0.22487000000000001,0,1,67.13,German
1005,IND,2020-05-23,-0.3256668453292496,0.20080848392036751,2,1,81.94,Tamil
1006,CHE,2020-05-23,-0.21741039999999998,0.2504764,1,1,58.33,German
1007,JPN,2020-05-23,-0.14791358139534883,0.16686995348837208,1,1,40.74,Japanese
1008,AUT,2020-05-24,-0.13122555555555557,0.3227688888888889,0,1,67.13,German
1009,IND,2020-05-24,-0.3799318098159509,0.226843972392638,2,1,81.94,Tamil
1010,VNM,2020-05-24,0.10143085227272727,0.23893982954545454,0,1,69.44,Vietnamese
1011,CHE,2020-05-24,-0.0754736,0.3083904,1,1,58.33,German
1012,SRB,2020-05-24,-0.08816280000000001,0.2516724,1,1,49.07,Serbian
1013,DEU,2020-05-24,-0.06472625,0.38906124999999997,0,1,59.72,German
1014,JPN,2020-05-24,-0.14749788819875778,0.1972730900621118,1,1,40.74,Japanese
1015,AUT,2020-05-25,-0.0036577777777777785,0.18476222222222222,0,1,65.28,German
1016,JPN,2020-05-25,-0.09128450858034322,0.13115230889235568,0,1,34.26,Japanese
1017,DEU,2020-05-25,-0.012491875000000001,0.2078225,0,1,59.72,German
1018,SRB,2020-05-25,0.0058204,0.17157920000000002,1,1,49.07,Serbian
1019,VNM,2020-05-25,0.08416095035460992,0.20719653900709217,0,1,69.44,Vietnamese
1020,CHE,2020-05-25,0.0163104,0.1742428,1,1,58.33,German
1021,IND,2020-05-25,-0.36001777947932617,0.2026531546707504,2,1,81.94,Tamil
1022,IND,2020-05-26,-0.3018158715596331,0.18931825688073395,2,1,81.94,Tamil
1023,VNM,2020-05-26,0.07682089235127479,0.2111635269121813,0,1,69.44,Vietnamese
1024,CHE,2020-05-26,0.020207600000000003,0.16812719999999998,1,1,58.33,German
1025,JPN,2020-05-26,-0.10334472613458529,0.13728892018779343,0,1,34.26,Japanese
1026,AUT,2020-05-26,0.009675555555555557,0.18537333333333333,0,1,65.28,German
1027,DEU,2020-05-26,-0.0036575,0.19451000000000002,0,1,59.72,German
1028,SRB,2020-05-26,-0.06838079999999999,0.1925112,1,1,49.07,Serbian
1029,CHE,2020-05-27,0.042660000000000003,0.164616,1,1,58.33,German
1030,JPN,2020-05-27,-0.103249859375,0.13207546875,0,1,34.26,Japanese
1031,DEU,2020-05-27,-0.004490625,0.19301125,0,1,59.72,German
1032,IND,2020-05-27,-0.3020814854517611,0.19054336906584993,2,1,81.94,Tamil
1033,VNM,2020-05-27,0.04995734087694484,0.21342376237623764,0,1,69.44,Vietnamese
1034,SRB,2020-05-27,-0.0265272,0.187956,1,1,49.07,Serbian
1035,AUT,2020-05-27,0.020617777777777777,0.16527999999999998,0,1,65.28,German
1036,DEU,2020-05-28,-0.0015456250000000012,0.18694,0,1,59.72,German
1037,AUT,2020-05-28,-0.03966888888888889,0.18039444444444444,0,1,65.28,German
1038,CHE,2020-05-28,0.0098484,0.16437200000000002,1,1,58.33,German
1039,SRB,2020-05-28,0.0229996,0.1738524,1,1,49.07,Serbian
1040,IND,2020-05-28,-0.29618552833078104,0.18796261868300154,2,1,81.94,Tamil
1041,JPN,2020-05-28,-0.08987587500000001,0.129292140625,0,1,34.26,Japanese
1042,VNM,2020-05-28,0.07761801699716714,0.21345004249291785,0,1,69.44,Vietnamese
1043,CHE,2020-05-29,0.006925599999999999,0.1592128,1,1,58.33,German
1044,JPN,2020-05-29,-0.08970797839506173,0.1207736574074074,0,1,34.26,Japanese
1045,SRB,2020-05-29,0.0191724,0.1700392,1,1,49.07,Serbian
1046,AUT,2020-05-29,-0.01766222222222222,0.1637977777777778,0,1,63.43,German
1047,IND,2020-05-29,-0.2804460183767228,0.18235339969372127,2,1,81.94,Tamil
1048,VNM,2020-05-29,0.07103541076487252,0.21144943342776204,0,1,69.44,Vietnamese
1049,DEU,2020-05-29,0.026859374999999998,0.175604375,0,1,59.72,German
1050,SRB,2020-05-30,-0.0174932,0.20332840000000002,1,1,49.07,Serbian
1051,IND,2020-05-30,-0.2860353751914242,0.18431774885145483,2,1,81.94,Tamil
1052,AUT,2020-05-30,-0.06361222222222222,0.20152222222222224,0,1,63.43,German
1053,CHE,2020-05-30,-0.0166376,0.189536,1,1,55.56,German
1054,JPN,2020-05-30,-0.0697903560371517,0.14561029411764706,0,1,34.26,Japanese
1055,VNM,2020-05-30,0.09974333333333334,0.22348907801418438,0,1,69.44,Vietnamese
1056,DEU,2020-05-30,0.070325,0.215585625,0,1,59.72,German
1057,JPN,2020-05-31,-0.13818143974960875,0.19260992175273867,0,1,34.26,Japanese
1058,DEU,2020-05-31,0.12061,0.3166325,0,1,59.72,German
1059,SRB,2020-05-31,-0.0316596,0.2353004,1,1,49.07,Serbian
1060,IND,2020-05-31,-0.3427031651376147,0.21254478593272172,2,1,81.94,Tamil
1061,CHE,2020-05-31,0.0847344,0.2584404,1,1,55.56,German
1062,VNM,2020-05-31,0.14538852272727273,0.23010481534090907,0,1,69.44,Vietnamese
1063,AUT,2020-05-31,-0.12776666666666667,0.32127555555555554,0,1,63.43,German
1064,AUT,2020-06-01,-0.1825211111111111,0.26895444444444444,0,1,62.04,German
1065,CHE,2020-06-01,-0.085972,0.247474,1,1,55.56,German
1066,DEU,2020-06-01,-0.222779375,0.301275625,0,1,59.72,German
1067,JPN,2020-06-01,-0.08058862284820031,0.12495733959311424,0,1,28.7,Japanese
1068,IND,2020-06-01,-0.2486746717557252,0.1686753282442748,2,1,87.5,Tamil
1069,VNM,2020-06-01,0.11568696022727272,0.19825921875,0,1,69.44,Vietnamese
1070,SRB,2020-06-01,0.036301200000000006,0.1675788,1,1,43.52,Serbian
1071,IND,2020-06-02,-0.24288640672782877,0.17047998470948011,2,1,87.5,Tamil
1072,CHE,2020-06-02,0.06753999999999999,0.1550724,1,1,55.56,German
1073,JPN,2020-06-02,-0.06730684375,0.119903875,0,1,28.7,Japanese
1074,AUT,2020-06-02,0.1134588888888889,0.15001666666666666,0,1,62.04,German
1075,SRB,2020-06-02,0.0062792,0.1663,1,1,43.52,Serbian
1076,VNM,2020-06-02,0.0872585835694051,0.208310835694051,0,1,69.44,Vietnamese
1077,DEU,2020-06-02,0.08894250000000001,0.171153125,0,1,59.72,German
1078,DEU,2020-06-03,0.02884875,0.1855525,0,1,59.72,German
1079,VNM,2020-06-03,0.07154516312056738,0.20950275177304967,0,1,69.44,Vietnamese
1080,AUT,2020-06-03,0.05191222222222222,0.15471222222222222,0,1,62.04,German
1081,JPN,2020-06-03,-0.07559294670846395,0.12003899686520376,0,1,28.7,Japanese
1082,IND,2020-06-03,-0.23590291603053437,0.16980575572519083,2,1,87.5,Tamil
1083,CHE,2020-06-03,0.026788,0.16828600000000002,1,1,55.56,German
1084,SRB,2020-06-03,0.07064,0.1582276,1,1,43.52,Serbian
1085,SRB,2020-06-04,0.0787596,0.1557164,1,1,43.52,Serbian
1086,AUT,2020-06-04,0.010765555555555554,0.1575,0,1,62.04,German
1087,CHE,2020-06-04,-0.0651924,0.191666,1,1,55.56,German
1088,VNM,2020-06-04,0.06742441134751773,0.2156192765957447,0,1,69.44,Vietnamese
1089,DEU,2020-06-04,-0.0293925,0.20001875,0,1,59.72,German
1090,IND,2020-06-04,-0.248030749235474,0.17463906727828746,2,1,87.5,Tamil
1091,JPN,2020-06-04,-0.07530026479750779,0.12160387850467289,0,1,28.7,Japanese
1092,SRB,2020-06-05,0.10345399999999999,0.1511324,1,1,43.52,Serbian
1093,CHE,2020-06-05,-0.0799408,0.17435760000000003,1,1,55.56,German
1094,VNM,2020-06-05,0.07430008510638297,0.2092001985815603,0,1,69.44,Vietnamese
1095,DEU,2020-06-05,-0.057724375,0.20197125,0,1,59.72,German
1096,AUT,2020-06-05,-0.026436666666666667,0.16505111111111112,0,1,62.04,German
1097,IND,2020-06-05,-0.24216655436447168,0.17502980091883613,2,1,87.5,Tamil
1098,JPN,2020-06-05,-0.06930311811023622,0.1155351653543307,0,1,28.7,Japanese
1099,VNM,2020-06-06,0.10054025568181818,0.21970465909090908,0,1,69.44,Vietnamese
1100,CHE,2020-06-06,-0.1125404,0.20861999999999997,1,1,46.3,German
1101,AUT,2020-06-06,-0.04719111111111111,0.18600444444444444,0,1,62.04,German
1102,DEU,2020-06-06,-0.041961875,0.249426875,0,1,59.72,German
1103,IND,2020-06-06,-0.24527581929555894,0.17473012251148545,2,1,87.5,Tamil
1104,JPN,2020-06-06,-0.05881469483568075,0.14253627543035993,0,1,28.7,Japanese
1105,SRB,2020-06-06,0.0960104,0.1742136,1,1,27.78,Serbian
1106,IND,2020-06-07,-0.2904341960183767,0.19721277182235836,2,1,87.5,Tamil
1107,JPN,2020-06-07,-0.07094152139461173,0.17513985736925514,0,1,28.7,Japanese
1108,DEU,2020-06-07,-0.016024375,0.3681225,0,1,59.72,German
1109,VNM,2020-06-07,0.13366953125,0.23051875,0,1,69.44,Vietnamese
1110,CHE,2020-06-07,-0.255412,0.3547244,1,1,46.3,German
1111,SRB,2020-06-07,0.1200644,0.19500800000000001,1,1,27.78,Serbian
1112,AUT,2020-06-07,-0.06528555555555556,0.29844111111111116,0,1,62.04,German
1113,CHE,2020-06-08,-0.0083516,0.1743184,1,1,46.3,German
1114,JPN,2020-06-08,-0.04879347962382445,0.11931699059561128,0,1,28.7,Japanese
1115,DEU,2020-06-08,0.034111875,0.18712375,0,1,59.72,German
1116,IND,2020-06-08,-0.19927666666666669,0.1558511620795107,2,1,87.5,Tamil
1117,SRB,2020-06-08,0.10090360000000001,0.1483788,1,1,27.78,Serbian
1118,VNM,2020-06-08,0.11536693617021278,0.2000320709219858,0,1,69.44,Vietnamese
1119,AUT,2020-06-08,0.041272222222222224,0.16560444444444444,0,1,62.04,German
1120,VNM,2020-06-09,0.092187223796034,0.20814029745042492,0,1,69.44,Vietnamese
1121,AUT,2020-06-09,0.049440000000000005,0.16410444444444444,0,1,60.19,German
1122,IND,2020-06-09,-0.20900185015290518,0.16216270642201835,2,1,87.5,Tamil
1123,JPN,2020-06-09,-0.045669874015748034,0.11817127559055117,0,1,28.7,Japanese
1124,DEU,2020-06-09,0.01789625,0.189036875,0,1,59.72,German
1125,SRB,2020-06-09,0.039882,0.1573,1,1,27.78,Serbian
1126,CHE,2020-06-09,-0.027580800000000003,0.1796828,1,1,46.3,German
1127,JPN,2020-06-10,-0.0477330625,0.11853145312499999,0,1,28.7,Japanese
1128,IND,2020-06-10,-0.20429514503816795,0.16275743511450383,2,1,87.5,Tamil
1129,AUT,2020-06-10,0.08242333333333333,0.15774555555555556,0,1,60.19,German
1130,DEU,2020-06-10,0.0256125,0.18626937500000001,0,1,59.72,German
1131,SRB,2020-06-10,0.0496396,0.16502479999999997,1,1,27.78,Serbian
1132,VNM,2020-06-10,0.07102211048158641,0.21286150141643062,0,1,69.44,Vietnamese
1133,CHE,2020-06-10,-0.014102800000000002,0.1751576,1,1,46.3,German
1134,CHE,2020-06-11,-0.055684000000000004,0.20916720000000003,1,1,46.3,German
1135,AUT,2020-06-11,-0.23589444444444446,0.2662688888888889,0,1,60.19,German
1136,JPN,2020-06-11,-0.08667948113207546,0.13414440251572327,0,1,28.7,Japanese
1137,VNM,2020-06-11,0.09622185289957567,0.20999414427157,0,1,69.44,Vietnamese
1138,IND,2020-06-11,-0.21399766412213742,0.1655490076335878,2,1,87.5,Tamil
1139,SRB,2020-06-11,0.0717964,0.165438,1,1,27.78,Serbian
1140,DEU,2020-06-11,-0.140291875,0.25112,0,1,59.72,German
1141,DEU,2020-06-12,-0.0173725,0.1817675,0,1,59.72,German
1142,IND,2020-06-12,-0.193160336906585,0.16213234303215926,2,1,87.5,Tamil
1143,JPN,2020-06-12,-0.06929195275590552,0.11856393700787402,0,1,28.7,Japanese
1144,AUT,2020-06-12,0.03176,0.14521222222222221,0,1,50.46,German
1145,CHE,2020-06-12,0.0256716,0.1526344,1,1,46.3,German
1146,SRB,2020-06-12,0.0961788,0.1561036,1,1,27.78,Serbian
1147,VNM,2020-06-12,0.10033592067988668,0.20592162889518414,0,1,69.44,Vietnamese
1148,JPN,2020-06-13,-0.11637738170347003,0.1702808359621451,0,1,28.7,Japanese
1149,DEU,2020-06-13,-0.0017118749999999994,0.23329187499999998,0,1,59.72,German
1150,CHE,2020-06-13,-0.0645076,0.1940488,1,1,46.3,German
1151,VNM,2020-06-13,0.09750348011363635,0.22561907670454542,0,1,69.44,Vietnamese
1152,AUT,2020-06-13,0.009873333333333335,0.17613,0,1,50.46,German
1153,IND,2020-06-13,-0.22941491577335377,0.17305313935681468,2,1,87.5,Tamil
1154,SRB,2020-06-13,0.112052,0.171098,1,1,27.78,Serbian
1155,VNM,2020-06-14,0.08411836879432624,0.2496478156028369,0,1,69.44,Vietnamese
1156,SRB,2020-06-14,0.1366152,0.2001936,1,1,27.78,Serbian
1157,DEU,2020-06-14,0.0020668749999999984,0.36222624999999997,0,1,59.72,German
1158,JPN,2020-06-14,-0.12350974603174603,0.1898718253968254,0,1,28.7,Japanese
1159,AUT,2020-06-14,-0.07488888888888888,0.2974877777777778,0,1,50.46,German
1160,IND,2020-06-14,-0.26886312977099236,0.19527203053435116,2,1,87.5,Tamil
1161,CHE,2020-06-14,-0.191554,0.3299196,1,1,46.3,German
1162,SRB,2020-06-15,0.09274279999999999,0.1528476,1,1,27.78,Serbian
1163,DEU,2020-06-15,0.04922625,0.1836225,0,1,59.72,German
1164,VNM,2020-06-15,0.08968515625000001,0.20991129261363636,0,1,69.44,Vietnamese
1165,AUT,2020-06-15,0.04695777777777778,0.16993666666666668,0,1,50.46,German
1166,IND,2020-06-15,-0.1875308103975535,0.15607432721712539,2,1,87.5,Tamil
1167,JPN,2020-06-15,-0.039530239999999994,0.115522656,0,1,28.7,Japanese
1168,CHE,2020-06-15,0.016224000000000002,0.1670104,1,1,46.3,German
1169,IND,2020-06-16,-0.19381694189602447,0.16169244648318043,2,1,87.5,Tamil
1170,SRB,2020-06-16,0.045544,0.1629176,1,1,27.78,Serbian
1171,CHE,2020-06-16,0.0445972,0.1615688,1,1,46.3,German
1172,AUT,2020-06-16,0.08455222222222222,0.15486,0,1,50.46,German
1173,JPN,2020-06-16,-0.026116337579617836,0.11371350318471338,0,1,28.7,Japanese
1174,VNM,2020-06-16,0.11367665722379602,0.20874322946175636,0,1,58.33,Vietnamese
1175,DEU,2020-06-16,0.040849375,0.181934375,0,1,59.72,German
1176,AUT,2020-06-17,0.06254888888888889,0.1530388888888889,0,1,50.46,German
1177,DEU,2020-06-17,0.02305625,0.18407125,0,1,59.72,German
1178,CHE,2020-06-17,0.0040796,0.175956,1,1,46.3,German
1179,SRB,2020-06-17,0.0636496,0.1614276,1,1,27.78,Serbian
1180,IND,2020-06-17,-0.20084035168195719,0.16248079510703364,2,1,87.5,Tamil
1181,VNM,2020-06-17,0.08393520567375887,0.21029582978723402,0,1,58.33,Vietnamese
1182,JPN,2020-06-17,-0.03069166666666667,0.1138412380952381,0,1,28.7,Japanese
1183,AUT,2020-06-18,0.023631111111111113,0.15012555555555554,0,1,50.46,German
1184,DEU,2020-06-18,0.005791875,0.18124875000000001,0,1,63.43,German
1185,VNM,2020-06-18,0.07896188385269122,0.21030444759206798,0,1,58.33,Vietnamese
1186,JPN,2020-06-18,-0.06091541732283464,0.12390412598425196,0,1,28.7,Japanese
1187,IND,2020-06-18,-0.2218785474006116,0.16647481651376148,2,1,87.5,Tamil
1188,SRB,2020-06-18,0.0546488,0.1629408,1,1,27.78,Serbian
1189,CHE,2020-06-18,0.0201128,0.1545252,1,1,46.3,German
1190,SRB,2020-06-19,0.0984788,0.1487148,1,1,27.78,Serbian
1191,DEU,2020-06-19,-0.01056625,0.184228125,0,1,63.43,German
1192,VNM,2020-06-19,0.08575660992907802,0.20769191489361702,0,1,58.33,Vietnamese
1193,AUT,2020-06-19,0.009384444444444445,0.15413,0,1,50.46,German
